07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 1
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 1
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 1
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 1
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 1
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 1
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 1
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 1
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
00 -9 0
00 -9 0
00 -9 0
00 -9 0
00 -9 0
00 -9 0
00 -9 0
00 -9 0
00 -9 0
00 -9 0
00 -9 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 1
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 1
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 1
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 1
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 1
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 1
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 1
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 1
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
-7 02 0
00 -9 0
00 -9 0
00 -9 0
00 -9 0
00 -9 0
00 -9 0
00 -9 0
00 -9 0
00 -9 0
00 -9 0
00 -9 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 1
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 1
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 1
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 1
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 1
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 1
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 1
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 1
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
07 02 0
