00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 00 1
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 00 1
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 00 1
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 00 1
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 00 1
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 00 1
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 00 1
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 00 1
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 00 1
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 00 1
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 00 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
00 05 0
